time_s,radius_m,implied_dry_mass_ratio_if_empirical_rho_real,length_cm_for_global_mass_only
10620.0,0.015557000000000001,0.7666478320588602,32.60949676575959
10680.0,0.015544666666666667,0.7662991374375309,32.624335300179055
10740.0,0.015532333333333334,0.7659479262102679,32.63929458454726
10800.0,0.01552,0.7655952330324232,32.654330802163244
10860.0,0.015506,0.7650761987971838,32.67648377939845
10920.0,0.015492,0.7645549830842319,32.69876013252761
10980.0,0.015478,0.7640315933999673,32.721159983383835
11040.0,0.015464,0.7635058123101706,32.74369310216053
11100.0,0.01545,0.7629779822804974,32.76634526893743
11160.0,0.015436,0.7624480722271325,32.78911825034102
11220.0,0.015422,0.7619166278463364,32.81198898449819
11280.0,0.015408000000000002,0.7613832304871374,32.83497586886023
11340.0,0.015394000000000001,0.7608469172864913,32.85812090710809
11400.0,0.015380000000000001,0.7603086649997465,32.8813824580157
11460.0,0.015366000000000001,0.7597682600500764,32.90477019710227
11520.0,0.015352000000000001,0.759226261548724,32.928260343633546
11580.0,0.015338000000000001,0.7586827885511244,32.9518480941727
11640.0,0.015324,0.7581373248089726,32.975556250708586
11700.0,0.01531,0.7575901432098328,32.999373373678715
11760.0,0.015296,0.757040732031556,33.02332218361788
11820.0,0.015282,0.7564884957078822,33.047429196667835
11880.0,0.015268,0.7559340804130815,33.07166676006816
11940.0,0.015254,0.7553780914684199,33.0960088495566
12000.0,0.01524,0.7548204849730131,33.12045777466389
12060.0,0.015226,0.7542604914431795,33.14504774360612
12120.0,0.015212,0.7536983903229156,33.16976700625427
12180.0,0.015198000000000001,0.7531350926191046,33.19457590677382
12240.0,0.015184000000000001,0.7525700307040354,33.219499820650974
12300.0,0.015170000000000001,0.7520028834540338,33.24455337880114
12360.0,0.015156000000000001,0.7514339618405994,33.26972331509181
12420.0,0.015142000000000001,0.7508637019632369,33.294990734848476
12480.0,0.015128,0.7502911900227851,33.32039657728194
12540.0,0.015114,0.7497170362915144,33.345914244743376
12600.0,0.0151,0.749140513921171,33.37157654062032
12660.0,0.015089,0.7488592768833177,33.384109367046456
12720.0,0.015078000000000001,0.7485770072827582,33.396697676765285
12780.0,0.015067,0.7482935453863313,33.40934871634222
12840.0,0.015056,0.7480079233199632,33.422105863584754
12900.0,0.015045000000000001,0.7477198213627241,33.43498364726689
12960.0,0.015034,0.7474300589851112,33.447945663231614
13020.0,0.015023000000000002,0.7471392694823925,33.46096373346785
13080.0,0.015012000000000001,0.7468466458286301,33.47407414846508
13140.0,0.015001,0.7465520014364541,33.48728548298987
13200.0,0.014990000000000002,0.7462562460492173,33.50055712411577
13260.0,0.014979000000000001,0.7459585816584695,33.513925055219794
13320.0,0.014968,0.7456590149911678,33.52738919182264
13380.0,0.014957000000000002,0.745357685726503,33.54094346747415
13440.0,0.014946000000000001,0.7450542486517971,33.55460363488754
13500.0,0.014935,0.7447493750634228,33.56833968188426
13560.0,0.014924000000000002,0.7444425865958563,33.58217336049855
13620.0,0.014913000000000001,0.744135023449173,33.59605342068352
13680.0,0.014902000000000002,0.7438258226096732,33.61001895885899
13740.0,0.014891000000000001,0.7435147648559871,33.62408008782758
13800.0,0.01488,0.7432024565590355,33.638209587933666
13860.0,0.014869000000000002,0.7428887593039383,33.652413886870704
13920.0,0.014858000000000001,0.7425732413176248,33.66671273481374
13980.0,0.014847,0.7422554731567955,33.6811258442805
14040.0,0.014836000000000002,0.7419359375390029,33.695631570193044
14100.0,0.014825000000000001,0.7416144749659921,33.71023738600358
14160.0,0.014814000000000003,0.7412913037664248,33.72493360299463
14220.0,0.014803000000000002,0.7409666333152931,33.739710907281975
14280.0,0.014792000000000001,0.7406406638223655,33.754560370717066
14340.0,0.014781000000000002,0.7403138650916018,33.769460736638585
14400.0,0.014770000000000002,0.7399855877280556,33.78444177103013
14460.0,0.014760000000000002,0.73975541760166,33.794953582160694
14520.0,0.014750000000000001,0.7395237292696778,33.80554133765111
14580.0,0.014740000000000001,0.7392905179168632,33.81620539438783
14640.0,0.014730000000000002,0.7390557920533157,33.826945501019075
14700.0,0.014720000000000002,0.7388195586895911,33.83776147499574
14760.0,0.01471,0.7385818237995616,33.848653181566206
14820.0,0.014700000000000001,0.7383425928054888,33.85962051167496
14880.0,0.014690000000000002,0.7381018708752991,33.870663368395256
14940.0,0.014680000000000002,0.7378596631002293,33.88178165880312
15000.0,0.01467,0.7376159745964475,33.89297528931311
15060.0,0.014660000000000001,0.7373708105582243,33.904244163223424
15120.0,0.014650000000000002,0.7371241762810276,33.915588179634995
15180.0,0.014640000000000002,0.7368760771667338,33.92700723318939
15240.0,0.01463,0.7366265187188921,33.93850121426375
15300.0,0.014620000000000001,0.736375506532909,33.950070009400484
15360.0,0.014610000000000001,0.7361230462841029,33.961713501836726
15420.0,0.0146,0.7358691437152762,33.9734315720582
15480.0,0.01459,0.7356138046248285,33.985224098330086
15540.0,0.014580000000000001,0.7353570348555059,33.99709095720065
15600.0,0.014570000000000001,0.7350988402844081,34.00903202394872
15660.0,0.01456,0.734839226813924,34.02104717298999
15720.0,0.01455,0.7345782003639078,34.03313627822753
15780.0,0.01454,0.7343157668644092,34.04529921337809
15840.0,0.014530000000000001,0.7340519322492685,34.05753585225974
15900.0,0.01452,0.733786702450533,34.06984606904257
15960.0,0.01451,0.7335200833938348,34.08222973845589
16020.0,0.0145,0.7332520809928991,34.094686736036834
16080.0,0.014490000000000001,0.7329827011477934,34.107216938205994
16140.0,0.01448,0.7327119497390926,34.11982022253372
16200.0,0.01447,0.7324398326244584,34.132496467895095
16260.0,0.014462333333333334,0.7324026665302489,34.13422853638324
16320.0,0.014454666666666666,0.7323643082329883,34.1360163500031
16380.0,0.014447,0.7323247403801739,34.13786073514555
16440.0,0.014439333333333334,0.7322839534651715,34.139762153328455
16500.0,0.014431666666666667,0.7322419414887551,34.14172090330054
16560.0,0.014424,0.7321987005478094,34.14373718677148
16620.0,0.014416333333333333,0.7321542281517707,34.14581114024198
16680.0,0.014408666666666667,0.7321085228295677,34.14794285330279
16740.0,0.014401,0.7320615838801561,34.15013238024615
16800.0,0.014393333333333333,0.7320134112035972,34.152379747926055
16860.0,0.014385666666666666,0.7319640051796694,34.15468496140524
16920.0,0.014378,0.7319133665775615,34.157048008154845
16980.0,0.014370333333333334,0.731861496488391,34.159468861191215
17040.0,0.014362666666666666,0.7318083962702459,34.16194748162998
17100.0,0.014355,0.7317540675055887,34.16448382066433
17160.0,0.014347333333333333,0.7316985119667507,34.16707782116691
17220.0,0.014339666666666665,0.7316417315866355,34.16972941904926
17280.0,0.014332,0.7315837284348333,34.172438544369435
17340.0,0.014324333333333333,0.7315245046973898,34.175205122269645
17400.0,0.014316666666666667,0.7314640626595518,34.178029073775356
17460.0,0.014308999999999999,0.7314024046910118,34.18091031647824
17520.0,0.014301333333333333,0.7313395332330219,34.183848765132204
17580.0,0.014293666666666666,0.7312754507872863,34.18684433216672
17640.0,0.014286,0.7312101599062044,34.18989692813741
17700.0,0.014278333333333332,0.7311436631842916,34.19300646212196
17760.0,0.014270666666666666,0.7310759632506,34.196172842069544
17820.0,0.014263,0.73100706276189,34.19939597511552
17880.0,0.014255333333333333,0.7309369643970312,34.20267576783881
17940.0,0.014247666666666665,0.7308656708510999,34.20601212653382
18000.0,0.01424,0.7307931848306418,34.20940495742806
18060.0,0.014230999999999999,0.7305826037705213,34.21926537940478
18120.0,0.014221999999999999,0.7303707453440852,34.229191351609025
18180.0,0.014213,0.730157625097121,34.239182254207996
18240.0,0.014204,0.7299432542161148,34.24923767101248
18300.0,0.014195,0.7297276419208002,34.25935727772984
18360.0,0.014185999999999999,0.7295107962402231,34.26954080576439
18420.0,0.014176999999999999,0.7292927243881253,34.279788024726194
18480.0,0.014168,0.7290734329769457,34.290098732469566
18540.0,0.014159,0.728852928153126,34.30047274880085
18600.0,0.01415,0.7286312156882886,34.31090991124254
18660.0,0.014140999999999999,0.7284083010442611,34.32141007201522
18720.0,0.014131999999999999,0.728184189421078,34.33197309581184
18780.0,0.014123,0.7279588857920721,34.3425988581734
18840.0,0.014114,0.7277323949331977,34.35328724413165
18900.0,0.014105,0.7275047214446652,34.364038147210195
18960.0,0.014096,0.727275869769119,34.37485146858578
19020.0,0.014086999999999999,0.7270458442062125,34.3857271164172
19080.0,0.014078,0.7268146489247698,34.396665005286195
19140.0,0.014069,0.7265822879730238,34.40766505572757
19200.0,0.01406,0.7263487652877321,34.41872719381113
19260.0,0.014051,0.7261140847001665,34.42985135087033
19320.0,0.014041999999999999,0.7258782499438301,34.441037463148334
19380.0,0.014033,0.7256412646594093,34.45228547157407
19440.0,0.014024,0.7254031323997597,34.46359532153611
19500.0,0.014015,0.7251638566341179,34.47496696269265
19560.0,0.014006,0.7249234407518365,34.48640034880355
19620.0,0.013996999999999999,0.7246818880651846,34.4978954376065
19680.0,0.013988,0.7244392018130356,34.509452190650556
19740.0,0.013979,0.7241953851633134,34.52107057318827
19800.0,0.01397,0.7239504412154001,34.532750554069544
19860.0,0.013962333333333334,0.7238426110663408,34.53789486525369
19920.0,0.013954666666666667,0.7237337384071293,34.54309046725206
19980.0,0.013947,0.7236238137093984,34.54833786058871
20040.0,0.013939333333333333,0.7235128315985158,34.55363734844269
20100.0,0.013931666666666667,0.7234007885395987,34.55898914690153
20160.0,0.013924,0.7232876820852746,34.56439342078072
20220.0,0.013916333333333334,0.7231735105118716,34.56985030093909
20280.0,0.013908666666666666,0.7230582726114141,34.5753598941748
20340.0,0.013901,0.7229419675593199,34.58092228951788
20400.0,0.013893333333333334,0.7228245948262794,34.58653756241982
20460.0,0.013885666666666668,0.7227061541138199,34.59220577781702
20520.0,0.013878000000000001,0.7225866453086343,34.59792699230124
20580.0,0.013870333333333333,0.7224660684465276,34.60370125583322
20640.0,0.013862666666666667,0.7223444236850445,34.60952861304355
20700.0,0.013855000000000001,0.7222217112816258,34.61540910427076
20760.0,0.013847333333333335,0.7220979315760936,34.62134276639392
20820.0,0.013839666666666669,0.7219730849762288,34.62732963351831
20880.0,0.013832,0.7218471719458768,34.63336973754116
20940.0,0.013824333333333334,0.7217201929952622,34.63946310861239
21000.0,0.013816666666666668,0.7215921486724002,34.645609775543576
21060.0,0.013809000000000002,0.7214630395561575,34.65180976613846
21120.0,0.013801333333333336,0.721332866250191,34.65806310748201
21180.0,0.013793666666666668,0.7212016293777493,34.66436982618845
21240.0,0.013786000000000001,0.7210693295773879,34.67072994860601
21300.0,0.013778333333333335,0.7209359674987107,34.67714350102072
21360.0,0.013770666666666669,0.7208015437991737,34.68361050980959
21420.0,0.013763000000000003,0.7206660591414156,34.69013100156875
21480.0,0.013755333333333335,0.7205295141904177,34.69670500325006
21540.0,0.013747666666666668,0.7203919096107976,34.703332542291626
21600.0,0.013740000000000002,0.7202532460656713,34.71001364667303
21660.0,0.013734000000000001,0.7202883280043133,34.708323081212406
21720.0,0.013728000000000002,0.7203224745977505,34.70667774729748
21780.0,0.013722000000000002,0.7203556715033274,34.705078323082965
21840.0,0.013716000000000002,0.7203879094535084,34.70352524234504
21900.0,0.013710000000000002,0.7204191814624555,34.70201882916255
21960.0,0.013704000000000003,0.7204494819164776,34.700559341783624
22020.0,0.013698000000000002,0.720478806132688,34.69914699391704
22080.0,0.013692000000000001,0.720507150105399,34.69778196696991
22140.0,0.013686000000000002,0.7205345103451345,34.69646441781818
22200.0,0.013680000000000001,0.7205608837699354,34.69519448405436
22260.0,0.013674000000000002,0.7205862676259668,34.693972287821474
22320.0,0.013668000000000001,0.720610659430766,34.69279793855439
22380.0,0.013662000000000002,0.7206340569278749,34.69167153517162
22440.0,0.013656000000000001,0.7206564580529748,34.69059316771192
22500.0,0.013650000000000002,0.7206778609059604,34.689562918684125
22560.0,0.013644000000000002,0.7206982637281959,34.68858086416662
22620.0,0.013638,0.7207176648843714,34.68764707468476
22680.0,0.013632000000000002,0.7207360628469065,34.68676161596526
22740.0,0.013626000000000001,0.7207534561830464,34.68592454956035
22800.0,0.013620000000000002,0.7207698435438192,34.68513593338221
22860.0,0.013614000000000001,0.7207852236545838,34.68439582216041
22920.0,0.013608000000000002,0.72079959530683,34.68370426783883
22980.0,0.013602000000000001,0.7208129573512929,34.68306131990922
23040.0,0.013596,0.7208253086915359,34.68246702572189
23100.0,0.013590000000000001,0.7208366482785671,34.68192143074662
23160.0,0.013584,0.7208469751060937,34.68142457880262
23220.0,0.013578000000000002,0.7208562882063815,34.680976512259384
23280.0,0.013572,0.7208645866464243,34.68057727222243
23340.0,0.013566000000000002,0.7208718695245183,34.6802268986995
23400.0,0.013560000000000001,0.7208781359673093,34.67992543074397
23460.0,0.013553666666666667,0.7208479294597482,34.68137866295417
23520.0,0.013547333333333335,0.7208166796738587,34.6828822153665
23580.0,0.013541000000000001,0.7207843886971917,34.68443600060091
23640.0,0.013534666666666667,0.7207510576570011,34.68603997789383
23700.0,0.013528333333333333,0.7207166872563482,34.68769412731507
23760.0,0.013522000000000001,0.7206812779473915,34.68939844143552
23820.0,0.013515666666666667,0.7206448300153016,34.69115292129296
23880.0,0.013509333333333333,0.7206073436249388,34.69295757414871
23940.0,0.013503000000000001,0.7205688188510065,34.69481241203874
24000.0,0.013496666666666667,0.7205292556979083,34.69671745082005
24060.0,0.013490333333333333,0.7204886541136584,34.6986727095028
24120.0,0.013484000000000001,0.7204470139998439,34.700678209772434
24180.0,0.013477666666666667,0.7204043352196638,34.70273397560422
24240.0,0.013471333333333333,0.7203606176035258,34.704840032995214
24300.0,0.013465000000000001,0.7203158609542125,34.706996409716915
24360.0,0.013458666666666667,0.7202700650492869,34.70920313520081
24420.0,0.013452333333333334,0.7202232296450504,34.71146024034912
24480.0,0.013446,0.72017535447927,34.713767757404725
24540.0,0.013439666666666667,0.7201264392725459,34.71612571988662
24600.0,0.013433333333333334,0.7200764837295585,34.71853416253118
24660.0,0.013427,0.7200254875414807,34.72099312117719
24720.0,0.013420666666666668,0.7199734503874504,34.723502632696196
24780.0,0.013414333333333334,0.7199203719336572,34.7260627350379
24840.0,0.013408,0.7198662518363235,34.7286734670877
24900.0,0.013401666666666666,0.7198110897422261,34.731334868642875
24960.0,0.013395333333333334,0.7197548852877435,34.73404698045989
25020.0,0.013389,0.7196976381013408,34.736809844135884
25080.0,0.013382666666666666,0.7196393478039104,34.73962350209355
25140.0,0.013376333333333334,0.7195800140077173,34.74248799763341
25200.0,0.01337,0.7195196363187153,34.745403374823404
25260.0,0.013364666666666667,0.719565887357368,34.743170068572056
25320.0,0.013359333333333332,0.719611166125465,34.740983988068386
25380.0,0.013354,0.7196554638609183,34.73884553849721
25440.0,0.013348666666666667,0.7196987746246623,34.736754988971626
25500.0,0.013343333333333334,0.7197410937475999,34.734712547574844
25560.0,0.013338,0.7197824173253278,34.73271838578474
25620.0,0.013332666666666666,0.7198227419731921,34.73077265031876
25680.0,0.013327333333333333,0.7198620646859332,34.72887546992379
25740.0,0.013322,0.7199003827491071,34.727026959663064
25800.0,0.013316666666666666,0.7199376936778332,34.72522722388156
25860.0,0.013311333333333333,0.7199739951747487,34.7234763582428
25920.0,0.013306,0.7200092850976876,34.721774451294905
25980.0,0.013300666666666667,0.7200435614353488,34.72012158565034
26040.0,0.013295333333333333,0.7200768222886365,34.718517838891046
26100.0,0.01329,0.7201090658554274,34.71696328430772
26160.0,0.013284666666666667,0.7201402904184169,34.715457991490055
26220.0,0.013279333333333332,0.720170494335172,34.714002026810114
26280.0,0.013274,0.7201996760297948,34.712595453827646
26340.0,0.013268666666666666,0.7202278339859047,34.71123833363161
26400.0,0.013263333333333334,0.720254966740681,34.70993072513021
26460.0,0.013257999999999999,0.7202810728798587,34.70867268529482
26520.0,0.013252666666666666,0.7203061510335617,34.70746426936338
26580.0,0.013247333333333333,0.7203301998719954,34.7063055310503
26640.0,0.013242,0.7203532181027108,34.70519652268063
26700.0,0.013236666666666666,0.7203752044676953,34.70413729533233
26760.0,0.013231333333333333,0.7203961577405452,34.70312789897457
26820.0,0.013226,0.7204160767242811,34.7021683825749
26880.0,0.013220666666666667,0.7204349602495236,34.70125879418902
26940.0,0.013215333333333332,0.7204528071728684,34.70039918104087
27000.0,0.01321,0.720469616374822,34.69958958962376
27060.0,0.013206666666666667,0.7207036434819696,34.68832192829818
27120.0,0.013203333333333333,0.7209368078262807,34.67710308116781
27180.0,0.0132,0.7211690923515391,34.66593378049758
27240.0,0.013196666666666666,0.7214004854547477,34.6548144949484
27300.0,0.013193333333333333,0.7216309779995699,34.64374557381446
27360.0,0.01319,0.7218605623440317,34.63272729406326
27420.0,0.013186666666666666,0.7220892318693533,34.62175988316527
27480.0,0.013183333333333333,0.7223169807089539,34.610843532243294
27540.0,0.013179999999999999,0.7225438035763072,34.599978404437
27600.0,0.013176666666666666,0.7227696956485935,34.58916464056465
27660.0,0.013173333333333334,0.7229946524828308,34.5784023632093
27720.0,0.01317,0.7232186699535921,34.5676916797574
27780.0,0.013166666666666667,0.723441744206569,34.557032684668506
27840.0,0.013163333333333332,0.7236638716206817,34.54642546132812
27900.0,0.01316,0.7238850487783829,34.53587008350236
27960.0,0.013156666666666667,0.7241052724423552,34.525366616482145
28020.0,0.013153333333333333,0.7243245395350166,34.514915118089
28080.0,0.01315,0.7245428471220567,34.50451563948501
28140.0,0.013146666666666666,0.7247601923984694,34.49416822586074
28200.0,0.013143333333333333,0.7249765726766502,34.48387291702232
28260.0,0.01314,0.7251919853762508,34.47362974789258
28320.0,0.013136666666666666,0.7254064280151975,34.46343874895501
28380.0,0.013133333333333334,0.7256198982019976,34.45329994663476
